flight_id,date,origin_city,destination_city,duration_hours,distance_miles,popularity,day
22222,2033-01-30,Dubai,Tokyo,12.2,4994,6,sunday
22223,2033-01-30,Los Angeles,Sydney,15.7,7596,6,sunday
22224,2033-01-30,Dubai,London,7.1,3593,10,sunday
22225,2033-01-30,Paris,New York,7.5,3735,10,sunday
22226,2033-01-30,Tokyo,Dubai,12.3,4957,10,sunday
22227,2033-01-30,Los Angeles,London,11.4,5478,9,sunday
22228,2033-01-30,London,Singapore,15.2,6910,5,sunday
22229,2033-01-30,Tokyo,Singapore,7.1,3365,1,sunday
22230,2033-01-30,New York,Tokyo,14.6,6748,10,sunday
22231,2033-01-31,Paris,Nairobi,8.2,4101,6,monday
22232,2033-01-31,Lima,Los Angeles,8.8,4213,2,monday
22233,2033-01-31,Nairobi,Paris,8.4,4056,1,monday
22234,2033-01-31,Singapore,Tokyo,7,3358,5,monday
22235,2033-01-31,Sydney,Dubai,14.4,7565,6,monday
22236,2033-01-31,New York,Lima,8.1,3693,9,monday
22237,2033-01-31,Paris,New York,7.6,3636,1,monday
22238,2033-02-01,Dubai,New York,13.1,6886,8,tuesday
22239,2033-02-01,New York,London,7.2,3498,2,tuesday
22240,2033-02-01,London,New York,7.3,3525,2,tuesday
22241,2033-02-01,Singapore,Paris,14.1,7011,10,tuesday
22242,2033-02-01,Paris,Los Angeles,10.6,5655,7,tuesday
22243,2033-02-01,New York,London,7.2,3514,6,tuesday
22244,2033-02-01,Paris,Tokyo,13.8,6031,9,tuesday
22245,2033-02-01,Nairobi,Paris,8.3,4219,9,tuesday
22246,2033-02-01,New York,London,7.5,3527,4,tuesday
22247,2033-02-02,Paris,Sydney,22.3,10592,5,wednesday
22248,2033-02-02,Singapore,Dubai,7.8,3692,6,wednesday
22249,2033-02-02,Lima,New York,8.1,3783,8,wednesday
22250,2033-02-02,Nairobi,London,8.6,4354,2,wednesday
22251,2033-02-02,New York,Tokyo,14.4,6786,6,wednesday
22252,2033-02-03,Dubai,Paris,6.7,3351,10,thursday
22253,2033-02-03,Paris,Tokyo,13.8,6114,10,thursday
22254,2033-02-03,Paris,Sydney,22.2,10593,3,thursday
22255,2033-02-03,Nairobi,Dubai,5.4,2245,9,thursday
22256,2033-02-03,Paris,Sydney,22.5,10568,4,thursday
22257,2033-02-03,Singapore,London,15.6,6823,2,thursday
22258,2033-02-04,Dubai,Tokyo,12.5,4930,5,friday
22259,2033-02-04,Tokyo,Dubai,12.2,4979,4,friday
22260,2033-02-04,Los Angeles,New York,6.3,2612,8,friday
22261,2033-02-04,Dubai,Singapore,7.6,3663,8,friday
22262,2033-02-04,Dubai,Sydney,14.6,7495,5,friday
22263,2033-02-04,Los Angeles,London,11.3,5564,1,friday
22264,2033-02-04,New York,Lima,8.4,3678,9,friday
22265,2033-02-04,Tokyo,London,11.5,6018,6,friday
22266,2033-02-04,Nairobi,Dubai,5.2,2392,3,friday
22267,2033-02-05,Tokyo,Los Angeles,12.2,5524,6,saturday
22268,2033-02-05,New York,Los Angeles,6.2,2521,10,saturday
22269,2033-02-05,Los Angeles,London,11.5,5529,9,saturday
22270,2033-02-05,Paris,Singapore,14.1,7016,1,saturday
22271,2033-02-05,Los Angeles,Sydney,15.7,7519,3,saturday
22272,2033-02-05,Dubai,Nairobi,5.3,2324,10,saturday
22273,2033-02-05,Sydney,London,23.5,10591,10,saturday
22274,2033-02-05,Dubai,Sydney,14.4,7492,3,saturday
22275,2033-02-06,Tokyo,New York,14.3,6755,5,sunday
22276,2033-02-06,London,Singapore,15.3,6779,8,sunday
22277,2033-02-06,Tokyo,New York,14.5,6774,7,sunday
22278,2033-02-06,New York,Lima,8.2,3724,1,sunday
22279,2033-02-06,Singapore,Paris,14.3,7024,5,sunday
22280,2033-02-07,New York,Nairobi,13.7,7359,10,monday
22281,2033-02-07,Paris,New York,7.6,3651,3,monday
22282,2033-02-07,Tokyo,Paris,13.8,6131,9,monday
22283,2033-02-07,New York,London,7.3,3530,9,monday
22284,2033-02-07,Singapore,Dubai,7.5,3783,8,monday
22285,2033-02-07,Lima,New York,8.2,3692,7,monday
22286,2033-02-07,Sydney,New York,23.1,9946,1,monday
22287,2033-02-07,Dubai,Sydney,14.4,7571,4,monday
22288,2033-02-07,London,Singapore,15.4,6822,5,monday
22289,2033-02-07,London,Los Angeles,11.3,5621,7,monday
22290,2033-02-08,London,New York,7.2,3523,7,tuesday
22291,2033-02-08,Los Angeles,Tokyo,11.9,5668,10,tuesday
22292,2033-02-08,Paris,Tokyo,13.9,6236,2,tuesday
22293,2033-02-08,Los Angeles,Paris,10.5,5772,7,tuesday
22294,2033-02-08,Paris,Dubai,6.8,3373,5,tuesday
22295,2033-02-08,New York,Paris,7.7,3662,2,tuesday
22296,2033-02-08,London,Los Angeles,11.3,5646,2,tuesday
22297,2033-02-08,Los Angeles,Singapore,15.3,8863,5,tuesday
22298,2033-02-08,London,Singapore,15.4,6875,5,tuesday
22299,2033-02-08,Sydney,London,23.3,10830,6,tuesday
22300,2033-02-09,Sydney,Tokyo,10,5022,6,wednesday
22301,2033-02-09,Paris,Singapore,14.1,6989,3,wednesday
22302,2033-02-09,New York,Sydney,23.2,10060,5,wednesday
22303,2033-02-09,Sydney,Los Angeles,15.5,7518,6,wednesday
22304,2033-02-09,Tokyo,Dubai,12.4,5037,2,wednesday
22305,2033-02-09,London,Nairobi,8.7,4339,3,wednesday
22306,2033-02-09,Paris,Tokyo,13.7,6049,5,wednesday
22307,2033-02-10,London,Nairobi,8.6,4383,7,thursday
22308,2033-02-10,Singapore,Paris,14.2,6987,10,thursday
22309,2033-02-10,Paris,Sydney,22.5,10579,10,thursday
22310,2033-02-10,Paris,Tokyo,14.2,6036,9,thursday
22311,2033-02-10,Lima,Los Angeles,8.7,4225,2,thursday
22312,2033-02-10,Paris,Los Angeles,10.6,5743,2,thursday
22313,2033-02-10,New York,Tokyo,14.5,6794,8,thursday
22314,2033-02-10,Los Angeles,Tokyo,12.1,5482,8,thursday
22315,2033-02-10,London,Paris,1.4,491,10,thursday
22316,2033-02-11,Los Angeles,New York,6.3,2632,9,friday
22317,2033-02-11,London,Tokyo,11.6,6008,1,friday
22318,2033-02-11,Singapore,Tokyo,7.1,3424,6,friday
22319,2033-02-11,London,Paris,1.5,411,7,friday
22320,2033-02-11,New York,Dubai,12.9,6836,1,friday
22321,2033-02-11,London,Los Angeles,11.3,5534,4,friday
22322,2033-02-11,Paris,Nairobi,8.4,4082,1,friday
22323,2033-02-11,Sydney,Dubai,14.3,7639,6,friday
22324,2033-02-11,Nairobi,Dubai,5.1,2246,1,friday
22325,2033-02-12,Nairobi,London,8.9,4421,6,saturday
22326,2033-02-12,Dubai,Los Angeles,16,8370,5,saturday
22327,2033-02-12,Sydney,London,23.4,10643,4,saturday
22328,2033-02-12,Singapore,London,15.4,6825,2,saturday
22329,2033-02-12,Los Angeles,Lima,8.6,4312,6,saturday
22330,2033-02-12,Dubai,Nairobi,5.7,2376,3,saturday
22331,2033-02-12,Los Angeles,Paris,10.8,5740,6,saturday
22332,2033-02-12,London,Nairobi,8.8,4319,2,saturday
22333,2033-02-12,Los Angeles,Dubai,16,8351,7,saturday
22334,2033-02-13,New York,Lima,8.3,3687,9,sunday
22335,2033-02-13,Dubai,Tokyo,12.4,4929,6,sunday
22336,2033-02-13,Los Angeles,Dubai,16,8417,3,sunday
22337,2033-02-13,Dubai,London,7.1,3516,10,sunday
22338,2033-02-13,London,Dubai,7.1,3459,7,sunday
22339,2033-02-14,Los Angeles,Singapore,15.2,8857,6,monday
22340,2033-02-14,Los Angeles,Lima,8.6,4221,7,monday
22341,2033-02-14,Tokyo,Paris,13.7,6134,10,monday
22342,2033-02-14,Los Angeles,Singapore,15.2,8941,5,monday
22343,2033-02-14,New York,Dubai,13.1,6851,6,monday
22344,2033-02-14,Paris,Singapore,14,7092,6,monday
22345,2033-02-14,Los Angeles,Singapore,15.2,8909,2,monday
22346,2033-02-14,London,Sydney,23.3,10648,2,monday
22347,2033-02-14,Los Angeles,Paris,10.5,5739,5,monday
22348,2033-02-15,Nairobi,London,8.6,4236,3,tuesday
22349,2033-02-15,Singapore,Tokyo,7,3446,7,tuesday
22350,2033-02-15,Paris,Dubai,7,3338,6,tuesday
22351,2033-02-15,Paris,London,1.7,227,10,tuesday
22352,2033-02-15,Sydney,Dubai,14.4,7535,4,tuesday
22353,2033-02-15,Nairobi,Dubai,5.1,2255,3,tuesday
22354,2033-02-15,New York,Dubai,12.9,6977,8,tuesday
22355,2033-02-15,Singapore,Paris,14.1,6990,9,tuesday
22356,2033-02-15,Los Angeles,Singapore,15.2,8784,9,tuesday
22357,2033-02-16,Singapore,Dubai,7.6,3715,1,wednesday
22358,2033-02-16,Paris,Tokyo,13.8,6165,6,wednesday
22359,2033-02-16,Nairobi,London,8.8,4448,5,wednesday
22360,2033-02-16,Tokyo,New York,14.6,6744,4,wednesday
22361,2033-02-16,Paris,Tokyo,13.9,6099,3,wednesday
22362,2033-02-16,Lima,New York,8.1,3661,5,wednesday
22363,2033-02-16,Tokyo,Singapore,7.1,3316,10,wednesday
22364,2033-02-17,Los Angeles,London,11.5,5551,9,thursday
22365,2033-02-17,New York,Los Angeles,6.3,2460,3,thursday
22366,2033-02-17,Sydney,London,23.6,10822,5,thursday
22367,2033-02-17,Los Angeles,New York,6.4,2446,6,thursday
22368,2033-02-17,Singapore,London,15.4,6807,3,thursday
22369,2033-02-17,Los Angeles,Lima,8.6,4207,2,thursday
22370,2033-02-17,London,Tokyo,11.8,6074,10,thursday
22371,2033-02-17,Paris,London,1.3,317,4,thursday
22372,2033-02-18,Sydney,New York,23.2,10042,8,friday
22373,2033-02-18,Dubai,New York,13,6840,8,friday
22374,2033-02-18,London,Sydney,23.5,10610,4,friday
22375,2033-02-18,Dubai,Nairobi,5.1,2312,5,friday
22376,2033-02-18,Nairobi,Paris,8.2,4074,3,friday
22377,2033-02-18,New York,Dubai,12.9,7026,9,friday
22378,2033-02-18,Dubai,Singapore,7.6,3659,8,friday
22379,2033-02-18,Sydney,Dubai,14.3,7521,6,friday
22380,2033-02-19,Singapore,Tokyo,6.9,3315,3,saturday
22381,2033-02-19,Paris,Sydney,22.2,10540,5,saturday
22382,2033-02-19,Tokyo,Paris,14,6114,10,saturday
22383,2033-02-19,Tokyo,Sydney,10.1,4921,8,saturday
22384,2033-02-19,London,Tokyo,11.8,6067,10,saturday
22385,2033-02-20,Singapore,Los Angeles,15.2,8927,4,sunday
22386,2033-02-20,Nairobi,Dubai,5.1,2230,7,sunday
22387,2033-02-20,Tokyo,Dubai,12.2,5035,6,sunday
22388,2033-02-20,Los Angeles,Tokyo,12.1,5554,6,sunday
22389,2033-02-20,Singapore,Dubai,7.7,3680,7,sunday
22390,2033-02-20,Paris,New York,7.4,3684,10,sunday
22391,2033-02-20,London,Dubai,7,3421,4,sunday
22392,2033-02-20,Dubai,Singapore,7.7,3678,3,sunday
22393,2033-02-20,Sydney,Paris,22.3,10689,6,sunday
22394,2033-02-20,London,Nairobi,8.7,4265,4,sunday
22395,2033-02-21,Singapore,Tokyo,6.8,3458,7,monday
22396,2033-02-21,Nairobi,Dubai,5.1,2219,5,monday
22397,2033-02-21,Singapore,Tokyo,6.8,3337,10,monday
22398,2033-02-21,London,Los Angeles,11.7,5695,9,monday
22399,2033-02-21,New York,Nairobi,13.7,7437,9,monday
22400,2033-02-21,Dubai,London,7.1,3436,4,monday
22401,2033-02-21,Dubai,Paris,6.8,3263,7,monday
22402,2033-02-22,Sydney,Los Angeles,15.5,7542,10,tuesday
22403,2033-02-22,Sydney,Paris,22.5,10598,4,tuesday
22404,2033-02-22,Los Angeles,London,11.3,5548,3,tuesday
22405,2033-02-22,Los Angeles,Tokyo,12,5498,1,tuesday
22406,2033-02-22,Sydney,Dubai,14.7,7561,9,tuesday
22407,2033-02-22,Lima,Los Angeles,8.6,4310,2,tuesday
22408,2033-02-22,Los Angeles,Paris,10.7,5815,3,tuesday
22409,2033-02-22,London,Singapore,15.3,6773,6,tuesday
22410,2033-02-23,Sydney,Los Angeles,15.6,7704,8,wednesday
22411,2033-02-23,Dubai,Los Angeles,15.9,8375,5,wednesday
22412,2033-02-23,Paris,Sydney,22.2,10645,4,wednesday
22413,2033-02-23,New York,Paris,7.4,3705,7,wednesday
22414,2033-02-23,Dubai,New York,13.3,6878,6,wednesday
22415,2033-02-23,Singapore,Los Angeles,15.2,8873,3,wednesday
22416,2033-02-23,Paris,Dubai,7,3285,9,wednesday
22417,2033-02-23,Singapore,Tokyo,6.8,3450,8,wednesday
22418,2033-02-24,Dubai,New York,13.1,6863,6,thursday
22419,2033-02-24,Singapore,Los Angeles,15.3,8849,2,thursday
22420,2033-02-24,Paris,London,1.9,422,10,thursday
22421,2033-02-24,Paris,Dubai,6.8,3349,9,thursday
22422,2033-02-24,Dubai,Sydney,14.4,7668,4,thursday
22423,2033-02-24,Dubai,Singapore,7.8,3717,1,thursday
22424,2033-02-24,New York,Tokyo,14.4,6793,9,thursday
22425,2033-02-24,Lima,New York,8.3,3688,9,thursday
22426,2033-02-24,Singapore,London,15.3,6861,7,thursday
22427,2033-02-24,Paris,Nairobi,8.1,4045,8,thursday
22428,2033-02-25,Paris,Dubai,7.1,3307,7,friday
22429,2033-02-25,New York,Dubai,13.1,6942,8,friday
22430,2033-02-25,Tokyo,Paris,13.9,6183,10,friday
22431,2033-02-25,New York,Los Angeles,6.2,2570,5,friday
22432,2033-02-25,Los Angeles,Sydney,15.5,7731,1,friday
22433,2033-02-25,Sydney,New York,23.2,10070,8,friday
22434,2033-02-25,Sydney,Dubai,14.4,7488,8,friday
22435,2033-02-25,Dubai,Nairobi,5.1,2299,5,friday
22436,2033-02-26,London,New York,7.3,3522,8,saturday
22437,2033-02-26,Sydney,New York,23.3,10100,3,saturday
22438,2033-02-26,London,Los Angeles,11.3,5612,10,saturday
22439,2033-02-26,Dubai,Paris,6.8,3407,10,saturday
22440,2033-02-26,Nairobi,London,8.7,4506,6,saturday
22441,2033-02-26,London,Nairobi,8.6,4294,5,saturday
22442,2033-02-26,Paris,Singapore,14.1,7030,10,saturday
22443,2033-02-26,Los Angeles,Sydney,15.5,7532,8,saturday
22444,2033-02-26,Tokyo,New York,14.4,6754,8,saturday
22445,2033-02-26,Singapore,Los Angeles,15.3,8876,6,saturday
22446,2033-02-27,Los Angeles,Lima,8.8,4209,9,sunday
22447,2033-02-27,Dubai,Tokyo,12.4,4947,7,sunday
22448,2033-02-27,London,Tokyo,11.7,5999,7,sunday
22449,2033-02-27,London,Sydney,23.4,10599,8,sunday
22450,2033-02-27,London,Paris,1.4,402,10,sunday
22451,2033-02-27,Dubai,Singapore,7.7,3699,5,sunday
22452,2033-02-27,Lima,New York,8.5,3693,10,sunday
22453,2033-02-27,Singapore,Los Angeles,15.4,8909,1,sunday
22454,2033-02-27,London,Sydney,23.4,10590,4,sunday
22455,2033-02-27,Tokyo,Los Angeles,12.2,5573,6,sunday
22456,2033-02-28,New York,Tokyo,14.4,6846,2,monday
22457,2033-02-28,Dubai,Los Angeles,16.1,8386,6,monday
22458,2033-02-28,Dubai,London,7.3,3485,8,monday
22459,2033-02-28,Singapore,Los Angeles,15.2,8941,2,monday
22460,2033-02-28,Paris,Dubai,7,3302,10,monday
22461,2033-03-01,Dubai,London,7.2,3404,10,tuesday
22462,2033-03-01,New York,Los Angeles,6.3,2571,6,tuesday
22463,2033-03-01,London,Tokyo,11.7,6143,1,tuesday
22464,2033-03-01,Sydney,London,23.4,10677,7,tuesday
22465,2033-03-01,Nairobi,London,8.7,4279,10,tuesday
22466,2033-03-01,London,Singapore,15.2,6743,6,tuesday
22467,2033-03-01,Dubai,New York,13,7085,8,tuesday
22468,2033-03-01,London,Paris,1.3,245,2,tuesday
22469,2033-03-01,New York,Paris,7.4,3662,9,tuesday
22470,2033-03-02,Paris,Nairobi,8.1,4047,6,wednesday
22471,2033-03-02,Sydney,New York,23.3,9968,4,wednesday
22472,2033-03-02,Sydney,Los Angeles,15.8,7522,9,wednesday
22473,2033-03-02,London,Singapore,15.2,6820,1,wednesday
22474,2033-03-02,Dubai,Paris,6.9,3268,9,wednesday
22475,2033-03-02,Los Angeles,Tokyo,12.1,5653,2,wednesday
22476,2033-03-02,Paris,London,1.4,235,1,wednesday
22477,2033-03-02,Paris,Los Angeles,10.5,5661,5,wednesday
22478,2033-03-03,Dubai,Singapore,7.5,3767,9,thursday
22479,2033-03-03,London,Tokyo,11.5,5999,7,thursday
22480,2033-03-03,Los Angeles,Dubai,16,8418,6,thursday
22481,2033-03-03,Nairobi,New York,13.8,7410,6,thursday
22482,2033-03-03,Paris,New York,8,3645,4,thursday
22483,2033-03-03,Lima,Los Angeles,8.6,4213,4,thursday
22484,2033-03-03,Lima,Los Angeles,8.9,4267,3,thursday
22485,2033-03-03,Los Angeles,London,11.5,5468,6,thursday
22486,2033-03-04,London,Los Angeles,11.5,5486,3,friday
22487,2033-03-04,Lima,New York,8.4,3691,2,friday
22488,2033-03-04,Lima,Los Angeles,8.6,4207,2,friday
22489,2033-03-04,Dubai,New York,13,6864,2,friday
22490,2033-03-04,Sydney,Tokyo,9.9,4906,8,friday
22491,2033-03-05,Los Angeles,Singapore,15.2,9068,4,saturday
22492,2033-03-05,Dubai,Tokyo,12.2,4970,8,saturday
22493,2033-03-05,Los Angeles,Paris,10.5,5787,1,saturday
22494,2033-03-05,Sydney,London,23.4,10637,6,saturday
22495,2033-03-05,Los Angeles,Dubai,16.1,8394,1,saturday
22496,2033-03-05,New York,Dubai,13.1,6937,4,saturday
22497,2033-03-05,Nairobi,London,8.6,4334,4,saturday
22498,2033-03-05,London,Tokyo,11.9,6006,6,saturday
22499,2033-03-05,Sydney,London,23.5,10726,8,saturday
22500,2033-03-05,Sydney,Tokyo,9.9,4867,10,saturday
22501,2033-03-06,Sydney,Dubai,14.4,7495,6,sunday
22502,2033-03-06,Sydney,London,23.4,10626,1,sunday
22503,2033-03-06,Los Angeles,Dubai,16,8398,5,sunday
22504,2033-03-06,Singapore,Paris,14.2,7029,2,sunday
22505,2033-03-06,Singapore,Tokyo,6.8,3304,4,sunday
22506,2033-03-06,Singapore,Dubai,7.5,3712,8,sunday
22507,2033-03-06,New York,London,7.3,3491,6,sunday
22508,2033-03-07,New York,Paris,7.5,3655,7,monday
22509,2033-03-07,Singapore,London,15.2,6822,9,monday
22510,2033-03-07,Paris,Dubai,6.9,3370,1,monday
22511,2033-03-07,Singapore,Paris,14.4,7045,3,monday
22512,2033-03-07,London,Singapore,15.3,6759,4,monday
22513,2033-03-07,London,Dubai,7.3,3545,5,monday
22514,2033-03-07,Tokyo,Singapore,6.9,3405,4,monday
22515,2033-03-07,Sydney,Los Angeles,15.8,7621,5,monday
22516,2033-03-07,London,Tokyo,11.6,5981,1,monday
22517,2033-03-08,New York,Los Angeles,6.3,2497,5,tuesday
22518,2033-03-08,Singapore,Paris,14.3,6978,6,tuesday
22519,2033-03-08,Nairobi,Dubai,5.3,2259,2,tuesday
22520,2033-03-08,Nairobi,Paris,8.4,4234,8,tuesday
22521,2033-03-08,Sydney,Paris,22.2,10702,2,tuesday
22522,2033-03-08,Los Angeles,Dubai,16,8342,10,tuesday
22523,2033-03-08,Los Angeles,London,11.3,5543,9,tuesday
22524,2033-03-08,Nairobi,Paris,8.3,4069,10,tuesday
22525,2033-03-09,New York,Dubai,13,6995,6,wednesday
22526,2033-03-09,Paris,Los Angeles,10.5,5751,2,wednesday
22527,2033-03-09,Los Angeles,Paris,10.5,5808,8,wednesday
22528,2033-03-09,Dubai,Nairobi,5.5,2292,9,wednesday
22529,2033-03-09,Lima,Los Angeles,8.9,4403,3,wednesday
22530,2033-03-09,Tokyo,Paris,14,6081,9,wednesday
22531,2033-03-10,Dubai,Tokyo,12.2,4941,7,thursday
22532,2033-03-10,Paris,Singapore,14.1,7148,6,thursday
22533,2033-03-10,Singapore,Los Angeles,15.2,8784,10,thursday
22534,2033-03-10,Paris,Los Angeles,10.8,5652,8,thursday
22535,2033-03-10,Los Angeles,Lima,8.7,4248,8,thursday
22536,2033-03-10,Paris,Dubai,6.8,3349,9,thursday
22537,2033-03-11,Los Angeles,Dubai,16,8359,2,friday
22538,2033-03-11,Tokyo,Dubai,12.3,4953,8,friday
22539,2033-03-11,Nairobi,London,8.8,4352,8,friday
22540,2033-03-11,Paris,Los Angeles,10.5,5763,5,friday
22541,2033-03-11,London,Singapore,15.2,6757,4,friday
22542,2033-03-12,Dubai,Singapore,7.6,3684,1,saturday
22543,2033-03-12,Lima,New York,8.1,3654,5,saturday
22544,2033-03-12,Nairobi,Dubai,5.4,2326,3,saturday
22545,2033-03-12,Nairobi,New York,13.7,7461,10,saturday
22546,2033-03-12,Sydney,New York,23.1,9932,6,saturday
22547,2033-03-12,Dubai,Sydney,14.7,7591,4,saturday
22548,2033-03-12,London,New York,7.2,3518,4,saturday
22549,2033-03-13,Lima,Los Angeles,8.8,4241,4,sunday
22550,2033-03-13,Tokyo,Dubai,12.3,4962,5,sunday
22551,2033-03-13,Paris,New York,7.6,3735,1,sunday
22552,2033-03-13,Los Angeles,Dubai,16.1,8347,9,sunday
22553,2033-03-13,Tokyo,New York,14.5,6830,5,sunday
22554,2033-03-14,New York,Los Angeles,6.3,2513,3,monday
22555,2033-03-14,Lima,Los Angeles,8.8,4266,10,monday
22556,2033-03-14,Sydney,Paris,22.2,10721,10,monday
22557,2033-03-14,Tokyo,Dubai,12.3,5110,8,monday
22558,2033-03-14,Dubai,Sydney,14.5,7589,6,monday
22559,2033-03-14,Nairobi,London,8.8,4367,7,monday
22560,2033-03-15,Tokyo,London,11.7,5997,5,tuesday
22561,2033-03-15,Paris,Dubai,6.8,3354,8,tuesday
22562,2033-03-15,Paris,Los Angeles,10.5,5665,6,tuesday
22563,2033-03-15,Los Angeles,Tokyo,12.1,5491,8,tuesday
22564,2033-03-15,Paris,Nairobi,8.2,4028,10,tuesday
22565,2033-03-15,New York,Lima,8.2,3725,2,tuesday
22566,2033-03-15,Paris,Nairobi,8.2,4204,7,tuesday
22567,2033-03-15,Singapore,Los Angeles,15.3,8868,8,tuesday
22568,2033-03-15,Nairobi,Dubai,5.3,2312,4,tuesday
22569,2033-03-15,Nairobi,London,8.6,4257,1,tuesday
22570,2033-03-16,Paris,Dubai,6.9,3447,7,wednesday
22571,2033-03-16,Paris,London,1.6,217,10,wednesday
22572,2033-03-16,Paris,Dubai,6.8,3376,6,wednesday
22573,2033-03-16,Dubai,Nairobi,5.1,2213,7,wednesday
22574,2033-03-16,Tokyo,New York,14.5,6791,7,wednesday
22575,2033-03-16,London,Los Angeles,11.5,5605,10,wednesday
22576,2033-03-16,Los Angeles,Tokyo,12,5612,4,wednesday
22577,2033-03-16,Paris,London,1.4,281,5,wednesday
22578,2033-03-17,Lima,New York,8.2,3698,7,thursday
22579,2033-03-17,Tokyo,New York,14.7,6758,7,thursday
22580,2033-03-17,New York,Lima,8.4,3759,4,thursday
22581,2033-03-17,Los Angeles,Singapore,15.4,8780,3,thursday
22582,2033-03-17,Sydney,Tokyo,10.1,4885,6,thursday
22583,2033-03-17,Los Angeles,Tokyo,12.3,5536,8,thursday
22584,2033-03-17,Tokyo,New York,14.4,6820,8,thursday
22585,2033-03-17,New York,Nairobi,14.1,7478,9,thursday
22586,2033-03-17,London,Dubai,7.2,3422,5,thursday
22587,2033-03-17,New York,Sydney,23.3,10112,2,thursday
22588,2033-03-18,New York,Lima,8.2,3795,5,friday
22589,2033-03-18,New York,Sydney,23.2,9953,4,friday
22590,2033-03-18,New York,Lima,8.4,3656,8,friday
22591,2033-03-18,London,Dubai,7.3,3476,8,friday
22592,2033-03-18,New York,Dubai,13.5,6862,10,friday
22593,2033-03-18,Los Angeles,Tokyo,12,5485,5,friday
22594,2033-03-18,Sydney,Dubai,14.4,7502,3,friday
22595,2033-03-18,New York,Dubai,13.1,6955,3,friday
22596,2033-03-18,Singapore,Paris,14.3,7131,3,friday
22597,2033-03-19,Dubai,Singapore,7.6,3821,2,saturday
22598,2033-03-19,London,Los Angeles,11.4,5588,3,saturday
22599,2033-03-19,Singapore,Paris,14.3,7070,8,saturday
22600,2033-03-19,Singapore,Los Angeles,15.5,8863,10,saturday
22601,2033-03-19,Singapore,Paris,14.3,7049,3,saturday
22602,2033-03-19,London,New York,7.2,3572,7,saturday
22603,2033-03-20,Sydney,New York,23.2,10059,7,sunday
22604,2033-03-20,New York,Paris,7.5,3660,7,sunday
22605,2033-03-20,Dubai,Los Angeles,16.1,8440,4,sunday
22606,2033-03-20,London,Singapore,15.5,6763,1,sunday
22607,2033-03-20,New York,Dubai,13,7048,1,sunday
22608,2033-03-20,Dubai,New York,13,6898,1,sunday
22609,2033-03-20,Dubai,Nairobi,5.2,2296,5,sunday
22610,2033-03-20,New York,Sydney,23.2,10018,7,sunday
22611,2033-03-21,Dubai,Sydney,14.4,7561,6,monday
22612,2033-03-21,Singapore,Tokyo,7,3313,3,monday
22613,2033-03-21,Los Angeles,London,11.3,5464,3,monday
22614,2033-03-21,Sydney,Los Angeles,15.7,7733,5,monday
22615,2033-03-21,London,Paris,1.4,437,5,monday
22616,2033-03-21,Nairobi,New York,13.5,7409,8,monday
22617,2033-03-21,Sydney,Tokyo,10.3,4931,4,monday
22618,2033-03-21,Dubai,Nairobi,5.2,2339,7,monday
22619,2033-03-22,Sydney,Tokyo,9.9,5001,1,tuesday
22620,2033-03-22,London,Paris,1.6,281,3,tuesday
22621,2033-03-22,New York,Los Angeles,6.3,2626,1,tuesday
22622,2033-03-22,Tokyo,London,11.8,6011,4,tuesday
22623,2033-03-22,Tokyo,London,11.7,5989,9,tuesday
22624,2033-03-22,New York,Paris,7.8,3644,9,tuesday
22625,2033-03-22,London,Los Angeles,11.4,5567,6,tuesday
22626,2033-03-22,Nairobi,New York,13.9,7366,10,tuesday
22627,2033-03-23,Dubai,Los Angeles,15.9,8370,1,wednesday
22628,2033-03-23,Tokyo,Los Angeles,12,5478,6,wednesday
22629,2033-03-23,Dubai,New York,13.4,6926,7,wednesday
22630,2033-03-23,London,Tokyo,11.8,6053,2,wednesday
22631,2033-03-23,Los Angeles,Singapore,15.5,8906,2,wednesday
22632,2033-03-23,Dubai,Tokyo,12.2,4987,4,wednesday
22633,2033-03-23,Los Angeles,Tokyo,12.1,5489,5,wednesday
22634,2033-03-23,London,Paris,1.3,336,7,wednesday
22635,2033-03-24,Nairobi,Dubai,5.1,2220,1,thursday
22636,2033-03-24,New York,London,7.3,3498,6,thursday
22637,2033-03-24,Dubai,Nairobi,5.1,2414,4,thursday
22638,2033-03-24,Los Angeles,Lima,8.8,4267,4,thursday
22639,2033-03-24,Dubai,Paris,6.8,3365,3,thursday
22640,2033-03-24,London,Los Angeles,11.3,5523,9,thursday
22641,2033-03-24,London,New York,7.3,3474,9,thursday
22642,2033-03-24,Paris,Singapore,14.3,6981,4,thursday
22643,2033-03-25,Singapore,London,15.2,6744,10,friday
22644,2033-03-25,Paris,Dubai,6.8,3297,2,friday
22645,2033-03-25,Dubai,Sydney,14.4,7539,4,friday
22646,2033-03-25,Los Angeles,Dubai,16.1,8360,9,friday
22647,2033-03-25,Paris,Singapore,14.2,7153,1,friday
22648,2033-03-25,Tokyo,Dubai,12.2,4941,8,friday
22649,2033-03-25,Tokyo,Sydney,10.1,5152,10,friday
